tchStrt,tchEnd,duration,dist2prev,xMean,yMean,MMean,xMax,yMax,MMax,xMin,yMin,MMin,relocationX,relocationY,distanceX,distanceY,distance,averagespeedx,averagespeedy,averagespeed,averageAccelerationX,averageAccelerationY,averageAcceleration,avrAngVX,avrAngVY,averageAngularAccelerationx,averageAngularAccelerationY,dist2start,wj1,wj2,angleM,STKW,Emotion,Valence,Arousal
2119.864178,2120.433019,0.568841,0.911876,950.8958333,1348.208333,30,1080,1843,30,797,923,923,283,920,-20,462,962.5429861,1012.585239,2422.469548,2771.555768,232.050784,430.7003187,2771.555768,386.2099913,385.9643627,1248.976414,1211.181157,85.56766,0.90271283,0.989189977,24.87418173,3,3,-0.02071,-0.02071
2121.033894,2121.23279,0.198896,0.600875,1201.941176,999.7647059,30,1393,1123,30,945,920,920,448,203,-448,-156,491.8465208,2252.433433,1256.938299,2744.464324,412.2757622,397.1925026,2744.464324,574.0963049,560.6783193,771.9527693,628.7249316,86.737376,0.975155865,0.833570286,15.37698004,3,2,-0.024352,-0.024352
2121.36025,2121.559843,0.199593,0.12746,954.8235294,1696.941176,22,971,1848,22,921,1527,1527,50,321,-50,321,324.8707435,250.5097874,1608.272835,1658.208377,105.2141107,360.7340939,1658.208377,213.7449054,212.2533694,801.1947739,803.7008462,87.063732,0.734163758,0.72112527,15.1444624,3,2,-0.021473,-0.021473
2122.000926,2122.362568,0.361642,0.441083,988.6666667,1156.833333,23,1122,1543,23,823,807,807,299,736,125,-732,794.4161378,1307.923305,2046.222507,2512.87453,320.7592039,295.8727139,2512.87453,480.6411068,482.6682065,1055.275214,1023.547045,87.704408,0.956135351,0.937535832,115.4047246,3,3,-0.016602,-0.016602
2122.677782,2123.15293,0.475148,0.315214,684.9230769,614.8461538,22,1039,1074,22,387,461,461,652,613,-650,-505,894.9150798,1376.413244,1517.42194,2305.437877,254.6574962,406.1892295,2305.437877,762.3618793,754.0287045,802.8826134,758.7125012,88.381264,0.960445357,0.852209063,30.82645699,4,3,-0.018036,-0.018036
2123.74901,2124.024269,0.275259,0.59608,929.7391304,1186.434783,23,1049,1440,23,762,982,982,287,458,-287,-457,540.4932932,1042.654373,1667.520408,2053.778144,174.3812191,301.5341914,2053.778144,475.0089639,468.7201045,861.3753647,834.2184216,89.452492,0.995986809,0.926551146,23.38148793,4,3,-0.01597,-0.01597
2124.771817,2124.964346,0.192529,0.747548,1036.764706,1050.235294,32,1106,1240,32,901,891,891,205,349,-204,-348,404.7542464,1069.96868,1817.907952,2317.655988,249.3130905,389.5517039,2317.655988,543.434226,537.310571,984.6493437,909.3939562,90.475299,0.986047558,0.929906511,15.31021457,3,3,-0.018947,-0.018947
2125.730173,2126.226023,0.49585,0.765827,618.7380952,1263.619048,29,907,1483,29,315,1168,1168,592,315,-585,140,670.5885475,1208.026621,988.2020772,1676.214699,242.008672,193.6069376,1676.214699,438.1202001,431.1736703,549.672048,494.2372784,91.433655,0.987205223,0.888737344,103.2626594,2,3,-0.018557,-0.018557
2127.186359,2127.282101,0.095742,0.960336,726.2222222,1468,31,800,1529,31,607,1389,1389,193,140,-193,-140,238.4302833,2015.834221,1462.263166,2514.941615,574.4605293,490.9026342,2514.941615,341.0339508,329.6113022,862.190794,731.6318961,92.889841,0.980017808,0.909518224,14.15651885,2,2,-0.021903,-0.021903
2127.781292,2127.962507,0.181215,0.499191,900.5625,1480.1875,27,1016,1696,27,736,1284,1284,280,412,-280,-390,498.1405424,1545.125955,2394.945231,2978.871351,458.0194796,695.3066799,2978.871351,332.6078548,323.8361639,1294.345907,1197.848484,93.484774,0.993674968,0.60064013,146.8142766,2,3,-0.012931,-0.012931
2129.565207,2130.70407,1.138863,1.6027,1016.778947,1326.673684,29,1238,1895,29,740,504,504,498,1391,-283,-1233,1477.458967,1124.806057,1360.128479,2018.167201,187.9067105,208.1022915,2018.167201,403.2466673,401.724819,670.3291041,680.4269416,95.268689,0.969815301,0.987762204,44.11821237,1,1,0.032894,0.032894
8844.656262,8844.804861,0.148599,0,1077,489.5384615,30,1493,690,30,770,408,408,723,282,723,282,776.0496118,4865.44324,1897.724749,5356.475736,908.4852523,497.9845086,5356.475736,4148.92317,4177.59006,1099.776583,948.61456,0,0.602370562,0.601820143,5.15827238,0,1,0.19722,0.19722
8846.077674,8846.225802,0.148128,1.272813,897.8461538,1942.692308,9,1296,2018,9,611,1868,1868,685,150,685,27,701.2310604,4624.378916,1843.000648,5174.830364,1053.143227,1026.139555,5174.830364,3424.691232,3451.723535,691.8125405,921.4155224,1.421412,0.664986981,0.647891956,5.65545513,1,1,0.29346,0.29346
8847.510605,8847.684739,0.174134,1.284803,862.5333333,1146.266667,34,1293,1326,34,518,1043,1043,775,283,775,-283,825.0539376,4450.595518,1625.185202,5014.876352,654.668244,712.0952829,5014.876352,3823.999116,3850.659569,752.7223575,813.0939621,2.854343,0.688755999,0.708097511,5.481941513,2,1,0.36007,0.36007
8848.188115,8848.299466,0.111351,0.503376,1155.5,1993.5,16,1464,2027,16,889,1969,1969,575,58,575,-36,577.9178142,5163.851245,718.4488689,5255.141795,960.9253621,502.9142082,5255.141795,3396.947058,3427.365878,395.1933032,359.2756329,3.531853,0.663746062,0.601281793,164.9626735,2,1,0.4173,0.4173
8848.589836,8848.726454,0.136618,0.29037,1219.333333,974.75,25,1410,1234,25,908,702,702,502,532,-502,-532,731.4560821,3674.479205,3894.069596,5509.707618,717.3286097,936.9190004,5509.707618,3959.120913,3936.948037,2167.125188,1947.535226,3.933574,0.986332899,0.992780203,158.1971054,3,1,0.43544,0.43544
8849.003643,8849.090068,0.086425,0.277189,1154.5,912.5,27,1444,946,27,958,869,869,486,77,486,7,492.061988,5623.372867,1700.896731,5922.399755,1446.340758,995.0824414,5922.399755,3934.74241,3968.267488,549.5464796,850.5276656,4.347381,0.418826059,0.342323351,145.4763133,4,1,0.36592,0.36592
8851.823753,8851.93511,0.111357,2.733685,1143.9,1710.6,29,1431,1794,29,853,1675,1675,578,119,578,119,590.1228686,5190.513394,1068.635111,5378.194583,951.8934598,305.3243173,5378.194583,3539.839887,3570.633696,605.7710382,534.0438545,7.167491,0.592463141,0.514969607,162.6451001,1,1,0.45387,0.45387
8853.144442,8853.293446,0.149004,1.209332,868.3076923,1932.153846,33,1172,2030,33,732,1896,1896,440,134,440,134,459.9521714,2952.940861,899.3047167,3096.944501,711.3902983,241.6042522,3096.944501,3442.494311,3460.526571,643.9451626,449.4891077,8.48818,0.484805909,0.648923772,3.739682089,1,1,0.39693,0.39693
8854.059401,8854.647914,0.588513,0.765955,1015.208333,1650.333333,35,1324,2027,35,566,1391,1391,758,636,340,131,989.4746081,2409.462493,2057.728546,3834.727814,769.7366073,623.6055958,3834.727814,3598.317776,3602.004222,1269.335584,1029.027496,9.403139,0.908725013,0.825475025,31.52700035,2,1,0.13569,0.13569
8855.615145,8856.365062,0.749917,0.967231,1106.770492,1326.508197,32,1392,1898,32,603,831,831,789,1067,480,-27,1327.03052,1858.872382,2809.644267,3630.448704,366.7072489,352.038959,3630.448704,3760.909126,3764.734851,1360.934064,1404.98842,10.958883,0.992692,0.935048454,3.865444998,1,4,0.045584,0.045584
8859.00733,8862.716633,3.709303,2.642268,944.1302932,770.8990228,27,1280,1827,27,659,266,266,621,1561,-261,-538,1679.98869,1112.068763,1987.97456,2528.225858,221.335383,294.3949308,2528.225858,4045.402637,4044.975567,1058.26487,994.1017033,14.351068,0.977496779,0.970885533,2.368236432,0,4,0.055327,0.055327
8863.761812,8864.002561,0.240749,1.045179,1100.047619,916.047619,28,1148,1155,28,1049,622,622,99,533,-9,-533,542.1162237,785.0499898,2213.924045,2388.121429,245.0685153,274.1444409,2388.121429,3974.215045,3973.911414,1121.999985,1107.462367,19.10555,0.930413305,0.976487839,0.548542843,1,4,0.045206,0.045206
8865.799059,8866.01598,0.216921,1.796498,1066.421053,835.2105263,32,1514,873,32,713,814,814,801,59,801,-15,803.1699696,3692.588546,474.8272413,3766.828291,543.9768395,207.4487947,3766.828291,3993.927699,4015.342726,142.9072266,237.4717201,21.142797,0.765210456,0.753187552,5.615065363,1,4,0.02927,0.02927
8866.696973,8867.022979,0.326006,0.680993,1081.214286,1695.285714,33,1344,1754,33,585,1629,1629,759,125,759,24,769.2242846,2328.178009,693.2387747,2530.80903,438.6422336,199.3828334,2530.80903,3572.224743,3585.781212,461.6999012,346.7455262,22.040711,0.866246819,0.96311745,131.2500635,1,4,0.039109,0.039109
8867.66664,8867.859195,0.192555,0.643661,1093.176471,1612.764706,28,1315,1785,28,915,1382,1382,400,403,400,-403,567.8107079,2077.328555,2092.90852,2972.496717,342.7592117,301.2126405,2972.496717,3615.499493,3627.49348,1020.925421,1046.954808,23.010378,0.87096747,0.87195551,2.617088826,2,1,0.13438,0.13438
8869.218827,8869.43606,0.217233,1.359632,1021.315789,1301.157895,36,1494,1542,36,554,1169,1169,940,373,940,-373,1011.300648,4327.151031,1717.050356,4817.748403,501.7653856,561.6089636,4817.748403,3758.72986,3784.079081,856.6642292,859.0275165,24.562565,0.79110974,0.775042298,6.677854845,2,1,0.15974,0.15974
8870.517247,8870.892304,0.375057,1.081187,1269.625,1230.0625,33,1401,1388,33,714,1027,1027,687,361,-638,-277,776.0734501,1962.368387,1901.044375,3073.247162,359.9452883,677.2303943,3073.247162,3830.688376,3820.315134,1002.595553,950.6976726,25.860985,0.809126087,0.920760118,30.65581228,1,1,0.17241,0.17241
8871.171945,8871.303746,0.131801,0.279641,1054.25,1863.833333,20,1365,2030,20,750,1731,1731,615,299,615,299,683.8318507,4666.125447,2268.571559,5210.785752,887.7019143,409.7085758,5210.785752,3477.098255,3503.696417,1160.340965,1133.783363,26.515683,0.6400305,0.614073593,170.9921016,2,1,0.20739,0.20739
8871.718302,8871.849481,0.131179,0.414556,1006.25,1232.166667,30,1423,1461,30,678,1096,1096,745,365,745,-365,829.6083413,5679.262687,2782.457558,6774.226044,952.896424,1334.054994,6774.226044,3787.412845,3819.802732,1284.918924,1391.726321,27.06204,0.608036372,0.647542826,147.9051107,3,1,0.22909,0.22909
8872.250872,8872.444497,0.193625,0.401391,1213,1793.294118,38,1283,1967,38,970,1417,1417,313,550,-255,-550,632.8262005,1916.074887,2840.542285,3596.510476,805.6810846,614.5900581,3596.510476,3548.144627,3539.520925,1617.026791,1420.771419,27.59461,0.905294,0.971108007,2.627947717,3,1,0.3332,0.3332
8873.257989,8880.135144,6.877155,0.813492,856.0070423,697.4894366,29,1424,1728,29,521,306,306,903,1422,27,-786,1684.485975,1990.50334,1713.208442,2939.459156,416.1604617,340.6932082,2939.459156,4089.56798,4089.597126,1007.748477,856.7006381,28.601727,0.963665796,0.976361233,14.12030977,0,1,0.19898,0.19898
8880.717051,8880.923863,0.206812,0.581907,779.2222222,946.7777778,30,1101,1111,30,578,780,780,523,331,523,-331,618.9426468,2528.866797,1600.487399,3093.239312,275.6126337,299.7891805,3093.239312,3951.951704,3967.015065,711.2313937,800.7412964,36.060789,0.807177887,0.78788165,158.7111379,1,1,0.061894,0.061894
8881.954678,8882.316189,0.361511,1.030815,991.1290323,950.9354839,29,1125,1211,29,750,752,752,375,459,356,-459,592.710722,1089.870018,1269.670909,1722.874179,199.1640642,218.5272371,1722.874179,3959.906606,3965.594137,656.0485864,635.3354531,37.298416,0.93089696,0.964236027,2.176662157,2,1,0.091952,0.091952
8882.803018,8883.019732,0.216714,0.486829,987.8421053,1821.947368,31,1301,1949,31,672,1681,1681,629,268,629,267,683.7141215,2902.442851,1241.267292,3163.179,641.3983407,281.4769696,3163.179,3513.837515,3530.476235,664.1868453,620.2994338,38.146756,0.745092971,0.813569187,5.291504853,3,1,0.12504,0.12504
8883.239646,8883.541718,0.302072,0.219914,961.2307692,1336.115385,30,1122,1856,30,585,985,985,537,871,-537,-814,1023.235066,1777.721868,3072.115257,3980.35024,304.5631505,685.2670886,3980.35024,3784.233867,3773.631666,1637.407621,1536.43964,38.583384,0.994901955,0.891986709,123.7669157,3,1,0.15053,0.15053
8885.507737,8886.016123,0.508386,1.966019,783.6511628,1728.465116,38,1307,1932,38,359,1561,1561,948,371,373,-365,1018.010314,2995.755194,741.5625135,3115.338435,507.4884045,155.3937363,3115.338435,3574.218464,3578.642644,383.8313703,371.2382766,40.851475,0.908053931,0.909304662,2.494545182,1,1,0.042099,0.042099
8886.781738,8887.107549,0.325811,0.765615,868.9285714,1440.142857,33,1515,1733,33,462,1305,1305,1053,428,971,-364,1136.6587,3483.614734,1510.077929,4098.662058,558.606063,411.2813871,4098.662058,3705.847622,3723.395162,626.4472762,755.2809666,42.125476,0.879435202,0.845287357,121.8871505,1,1,0.032571,0.032571
8887.617851,8887.68964,0.071789,0.510302,766.8571429,2002.142857,27,842,2037,27,728,1976,1976,114,61,114,61,129.2942381,1587.987018,849.7123515,1845.495775,654.696402,445.7507418,1845.495775,3433.576964,3442.749561,626.3369806,424.5162908,42.961589,0.037733295,0.211966118,0.993105094,2,1,0.093627,0.093627
8888.079155,8888.199036,0.119881,0.389515,1285.636364,1599.363636,30,1518,1674,30,1043,1563,1563,475,111,475,-100,487.797089,3962.262577,1017.675862,4185.544838,700.6948557,617.2788015,4185.544838,3621.797065,3644.381984,509.2368724,509.0409323,43.422893,0.65615161,0.545342881,3.506273808,3,1,0.11305,0.11305
8888.539976,8888.817537,0.277561,0.34094,921.4166667,1295.708333,39,1315,1539,39,638,1100,1100,677,439,677,-439,806.8766944,2439.103476,1581.634307,3073.982358,414.3233379,263.0052493,3073.982358,3782.329213,3796.479431,782.3101246,791.3174996,43.883714,0.882727533,0.850585399,150.6188907,4,1,0.13848,0.13848
8889.231811,8889.278771,0.04696,0.414274,1406,1848,42,1406,1848,42,1406,1848,1848,0,0,0,0,0,0,0,0,0,0,0,3520.627652,3520.621787,0.5,0.495826235,44.575549,NaN,NaN,0,4,1,0.11264,0.11264
8889.741073,8890.115518,0.374445,0.462302,689.59375,1217.125,38,1333,1371,38,224,1080,1080,1109,291,1103,-273,1146.543501,2977.740389,825.2213276,3191.49232,373.8866856,178.9314853,3191.49232,3819.042505,3836.39584,382.2061625,412.9838174,45.084811,0.877728822,0.865664564,171.4509647,4,1,0.00046581,0.00046581
8892.178969,8892.371352,0.192383,2.063451,1023.941176,1543.352941,34,1516,1642,34,540,1473,1473,976,169,976,58,990.5235989,5073.21333,1455.430054,5378.996952,862.8621032,571.7760925,5378.996952,3645.431985,3674.455382,431.1820457,727.5881237,47.522707,0.74978989,0.717368868,7.591821304,1,5,-0.073552,-0.073552
8893.25829,8893.390187,0.131897,0.886938,827.4166667,1649.166667,36,1214,1719,36,484,1614,1614,730,105,730,67,737.5127118,5534.621712,1084.179322,5683.693511,773.330705,470.0637619,5683.693511,3590.245691,3622.073038,405.2063769,541.9554539,48.602028,0.692497201,0.626830719,159.5973325,1,5,-0.078533,-0.078533
8894.071019,8894.215889,0.14487,0.680832,767.6153846,1690,36,1176,1796,36,434,1645,1645,742,151,742,132,757.2086899,5121.833368,1173.465866,5330.517384,1166.563126,372.747981,5330.517384,3572.860248,3602.065737,575.8788224,586.652661,49.414757,0.700839276,0.611019882,5.973296096,2,5,-0.060846,-0.060846
8894.629125,8894.797183,0.168058,0.413236,906.8666667,1588.533333,37,1440,1651,37,561,1538,1538,879,113,879,-54,886.2336035,5230.337145,1023.456188,5382.796619,1047.257494,398.6718871,5382.796619,3623.090181,3653.084179,166.6761297,511.8760993,49.972863,0.785359684,0.683592766,6.744962916,3,5,-0.080058,-0.080058
8895.138253,8895.282879,0.144626,0.34107,1054.769231,1436.846154,32,1518,1519,32,747,1375,1375,771,144,771,-133,784.3322,5330.991661,1071.729841,5504.544227,1133.959316,428.6919364,5504.544227,3698.605405,3729.176295,439.3098544,536.1222325,50.481991,0.744298838,0.640283719,5.657091591,4,5,-0.057523,-0.057523
8896.157361,8896.398822,0.241461,0.874482,960.1428571,1607.095238,21,1165,1787,21,794,1282,1282,371,505,371,-505,626.6306727,1536.480011,2091.435056,2711.369678,310.6091667,339.5993556,2711.369678,3635.508366,3644.585669,1056.470645,1046.21801,51.501099,0.891175983,0.878692634,2.338983123,3,3,-0.02437,-0.02437
8896.739744,8896.859819,0.120075,0.340922,1296.363636,1976.363636,37,1482,2028,37,1070,1917,1917,412,111,412,111,426.6907545,3431.18884,924.4222361,3560.863406,816.1565688,299.8126171,3560.863406,3440.490963,3460.212233,445.0548615,461.711422,52.083482,0.638337901,0.550499887,3.461587766,4,3,-0.038894,-0.038894
8897.249767,8897.357369,0.107602,0.389948,1151.1,1580.7,35,1510,1612,35,798,1552,1552,712,60,712,11,714.5236175,6616.97738,1012.992324,6727.803695,1440.493671,548.3169458,6727.803695,3620.877071,3658.296106,283.504275,506.4494201,52.593505,0.624845239,0.524395637,162.5093621,4,3,-0.068212,-0.068212
8897.795563,8898.048732,0.253169,0.438194,787.8181818,1712.272727,29,1316,1877,29,630,1681,1681,686,196,686,150,713.4507691,2709.652446,955.8832243,2899.614189,924.2837788,406.8428599,2899.614189,3576.074962,3592.818936,699.068952,478.1082577,53.139301,0.989417205,0.738411535,135.9763083,4,5,-0.076502,-0.076502
8898.754743,8898.886094,0.131351,0.706011,972.5833333,1541.416667,39,1340,1625,39,574,1493,1493,766,132,766,85,777.2901646,5831.702842,1362.760847,6066.655819,1103.912418,715.6397743,6066.655819,3645.514442,3678.695975,395.568237,681.2406339,54.098481,0.674558594,0.601251195,155.5223851,4,5,-0.041459,-0.041459
8899.433449,8899.74756,0.314111,0.547355,1011.814815,1293.259259,29,1518,1401,29,610,1052,1052,908,349,908,-287,972.761533,2890.697874,1308.454655,3245.311309,362.9290283,245.1362735,3245.311309,3786.239918,3803.159814,784.8665201,654.455893,54.777187,0.863754043,0.913259789,6.349270997,4,5,-0.038673,-0.038673
8900.756579,8900.972955,0.216376,1.009019,1000.368421,1457.052632,28.89473684,1396,1768,33,672,1357,1357,724,411,654,-105,832.5244741,3789.699412,3415.351056,5823.09059,2999.408437,6211.409768,5823.09059,3704.287896,3721.900303,2315.526741,1707.89952,56.100317,0.127851693,0.765262669,4.810963111,3,3,-0.03977,-0.03977
8902.017772,8902.198071,0.180299,1.044817,1094.0625,1110,23,1515,1205,23,741,1054,1054,774,151,774,-44,788.5917829,4292.869067,1430.956356,4768.826186,787.5806299,704.385493,4768.826186,3871.460421,3896.048164,479.5283862,715.4462116,57.36151,0.683982165,0.705955528,142.6518841,2,5,-0.011317,-0.011317
8902.855686,8902.914392,0.058706,0.657615,866.1666667,1990.333333,33,1082,2013,33,695,1980,1980,387,33,387,31,388.4044284,6592.171158,596.19119,6630.022544,1856.709706,306.612612,6630.022544,3419.400689,3456.269826,681.0689708,297.9802746,58.199424,0.327813074,0.188296361,172.9788159,2,1,0.0663,0.0663
8905.066024,8905.114569,0.048545,2.151632,1157,1132.2,42,1157,1149,42,1157,1125,1125,0,24,0,24,24,0,494.3866516,494.3866516,0,247.1933258,494.3866516,3886.445214,3886.439116,247.209795,247.2218766,60.409762,NaN,-0.704649438,0.024895716,2,1,0.10702,0.10702
8906.099111,8906.248048,0.148937,0.984542,314.3076923,1288.923077,45,566,1375,45,148,1251,1251,418,124,418,124,436.0045871,2806.555792,832.56679,2953.460386,537.1398645,201.4274492,2953.460386,3792.0101,3808.619279,509.8657318,416.0352532,61.442849,0.640669523,0.640448863,3.186502221,1,1,0.10646,0.10646
8907.679369,8907.727848,0.048479,1.431321,1238,1155,41,1238,1155,41,1238,1155,1155,0,0,0,0,0,0,0,0,0,0,0,3876.351991,3876.34592,0.5,0.512603395,63.023107,NaN,NaN,8.54E-07,2,1,0.086764,0.086764
8907.86793,8907.904463,0.036533,0.140082,1175,1208,38,1175,1208,38,1175,1208,1208,0,0,0,0,0,0,0,0,0,0,0,3849.943101,3849.936985,0.5,0.500342156,63.211668,NaN,NaN,NaN,3,1,0.055615,0.055615
8909.197203,8909.370941,0.173738,1.29274,907.0666667,1478.266667,35,1341,1565,35,551,1446,1446,790,119,790,93,798.9123857,4547.076633,834.5900149,4703.181966,949.705879,316.5686263,4703.181966,3688.725567,3715.502694,344.8475924,417.2985242,64.540941,0.747887627,0.663796704,6.114412069,2,3,-0.028129,-0.028129
8910.376045,8910.487185,0.11114,1.005104,928.2,1701.6,27,1199,1728,27,768,1684,1684,431,44,431,-43,433.2401182,3877.991722,404.8947274,3929.438557,1016.735649,242.9368364,3929.438557,3581.440851,3604.409693,260.7663038,202.836553,65.719783,0.591999219,0.601105579,166.9853382,3,3,-0.040537,-0.040537
8911.065634,8911.202234,0.1366,0.578449,834.5,1638.25,24,1130,1728,24,623,1553,1553,507,175,507,-175,536.352496,3711.566618,1281.112738,3968.086388,761.3469985,395.3147877,3968.086388,3614.567195,3636.435988,611.5895974,641.0573426,66.409372,0.758455198,0.689449318,166.3505913,2,3,-0.039621,-0.039621
8911.604697,8911.655089,0.050392,0.402463,1137.8,1992.4,31,1242,2026,31,1050,1961,1961,192,65,192,65,202.704218,3810.128592,1289.887284,4026.127692,1369.264963,416.7328147,4026.127692,3436.864883,3459.608567,852.8100492,644.4494166,66.948435,0.111948354,-0.73480007,1.634344806,3,1,0.0028013,0.0028013
8912.232517,8912.356551,0.124034,0.577428,885.9090909,1816.363636,34,1254,1884,34,560,1769,1769,694,115,694,-58,703.463574,5595.240015,1386.716545,5849.472162,959.4143541,806.2305497,5849.472162,3514.852139,3547.959578,366.7421594,693.4669204,67.576255,0.731256262,0.522451022,5.488413916,4,1,0.046848,0.046848
8912.772194,8913.12181,0.349616,0.415643,1132.724138,1462.310345,31,1495,1661,31,583,1358,1358,912,303,859,-170,961.0166492,2760.171159,1247.082513,3155.825305,583.4973228,263.1458514,3155.825305,3710.646206,3725.312377,577.8871333,623.6860012,68.115932,0.89054559,0.872781246,6.411336179,4,1,0.17392,0.17392
8918.690869,8918.877539,0.18667,5.569059,1068.75,1195.0625,31,1368,1278,31,832,1121,1121,536,157,536,-157,558.5203667,2871.377297,841.0564097,3023.357332,594.6322387,257.1382654,3023.357332,3844.751689,3861.854849,402.1443349,421.0289334,74.034607,0.710600717,0.753827058,169.9642066,0,1,0.13098,0.13098
8919.543957,8919.81797,0.274013,0.666418,1200.869565,1373.304348,30,1454,1625,30,810,1179,1179,644,446,644,-446,783.3594322,2350.253455,1627.660002,2908.758599,328.4515698,324.8021079,2908.758599,3758.971167,3773.182332,878.1508012,814.3295063,74.887695,0.870840038,0.943436774,4.320478336,1,1,0.25085,0.25085
8920.12084,8920.29533,0.17449,0.30287,996.1333333,1356.466667,24,1289,1515,24,821,1158,1158,468,357,468,-357,588.6195715,2682.102126,2045.962519,3458.014167,636.1396068,487.1339332,3458.014167,3765.787508,3781.864605,946.0416184,1023.480028,75.464578,0.802424498,0.762507071,3.113146609,2,1,0.16698,0.16698
8922.983959,8923.183294,0.199335,2.688629,562.1764706,1836.823529,39,885,1880,39,398,1810,1810,487,70,487,70,492.0050813,2443.123385,351.1676324,2482.366385,451.5012416,150.5004139,2482.366385,3528.130217,3543.123986,290.5297941,175.270522,78.327697,0.743257958,0.769409314,3.960142492,1,1,0.10422,0.10422
8923.849357,8923.998221,0.148864,0.666063,780.3846154,1800.153846,36,1123,1835,36,508,1773,1773,615,62,615,15,618.1173028,4131.287618,732.2119518,4240.008373,1068.088994,335.8770421,4240.008373,3537.750703,3561.879124,207.9956336,366.1937406,79.193095,0.730966177,0.620249484,4.916440534,1,1,0.0033258,0.0033258
8924.476175,8924.638273,0.162098,0.477954,864,1817.214286,34,1226,1870,34,580,1795,1795,646,75,646,64,650.3391423,3985.243495,530.5432516,4043.512976,925.3661365,172.7350122,4043.512976,3530.207467,3553.66551,286.513535,265.2421436,79.819913,0.721314026,0.689881899,166.9602776,2,5,-0.070749,-0.070749
8925.880925,8926.029453,0.148528,1.242652,1112.461538,1587.615385,35,1384,1717,35,876,1523,1523,508,194,508,194,543.783045,3420.230529,1306.151029,3765.084523,915.6522676,282.774965,3765.084523,3649.247013,3669.163903,719.902887,652.7424627,81.224663,0.645241524,0.590032823,4.117882858,3,5,-0.022385,-0.022385
8926.808555,8926.945052,0.136497,0.779102,1071.416667,1741.166667,24,1372,1767,24,771,1725,1725,601,42,601,-22,602.4657667,4403.027173,454.2224371,4444.647461,952.4018843,293.0467336,4444.647461,3566.980368,3592.849177,289.5097145,227.1649816,82.152293,0.701770182,0.646336188,168.5721999,3,1,0.017634,0.017634
8927.072636,8927.234165,0.161529,0.127584,1202.428571,1708.714286,29,1508,1723,29,934,1695,1695,574,28,574,-14,574.682521,3553.541469,260.0152295,3566.079884,928.6258195,198.1068415,3566.079884,3588.541199,3609.213565,572.6886596,130.1955036,82.416374,0.599260518,0.721026432,171.4684732,3,1,0.041256,0.041256
8927.849923,8927.986656,0.136733,0.615758,833.3333333,1587.083333,35,1165,1642,35,553,1563,1563,612,79,612,-71,617.0777909,4475.876343,636.276539,4592.30662,855.682242,394.9302656,4592.30662,3643.855254,3670.41154,380.4326936,318.3712637,83.193661,0.705865774,0.66108732,163.9240499,3,1,0.10768,0.10768
8928.590581,8928.789873,0.199292,0.603925,1084.235294,1401.176471,33,1478,1478,33,765,1358,1358,713,120,713,-75,723.027662,3577.664934,827.9308753,3746.69643,602.1315457,336.190113,3746.69643,3742.492234,3763.750706,205.9183108,414.0925326,83.934319,0.785098967,0.71464627,5.257952302,4,1,0.16773,0.16773
8929.00527,8929.153572,0.148302,0.215397,1156.153846,1420.461538,29,1483,1471,29,927,1389,1389,556,82,556,-67,562.0142347,3749.106553,654.0707475,3847.42808,627.0987579,316.9208777,3847.42808,3732.059002,3754.302824,209.2002063,327.2878855,84.349008,0.699957386,0.639425714,4.070234582,4,1,0.24093,0.24093
8929.443605,8929.567809,0.124204,0.290033,1157.636364,1235.636364,27,1456,1280,27,936,1216,1216,520,64,520,42,523.9236586,4186.660655,692.4092622,4298.550319,1223.793115,394.512254,4298.550319,3822.571283,3846.92871,345.9093588,346.3069144,84.787343,0.57669698,0.496555241,3.841345644,5,1,0.32701,0.32701
8929.882885,8930.044544,0.161659,0.315076,1162,1295,30,1440,1384,30,977,1266,1266,463,118,463,117,477.8001674,2864.053347,736.1173829,3014.551024,630.9577568,259.8061351,3014.551024,3800.553594,3817.475945,429.4955771,367.9492512,85.226623,0.580871427,0.66557342,160.4046044,5,1,0.40052,0.40052
8930.322852,8930.484113,0.161261,0.278308,1168,1320.142857,27,1376,1464,27,990,1223,1223,386,241,386,241,455.0571393,2393.635163,1494.471695,2847.33197,477.4868071,248.0450946,2847.33197,3791.076806,3805.124174,793.2443027,746.8128066,85.66659,0.610432595,0.664615579,168.4133512,5,1,0.42055,0.42055
8930.82526,8930.948602,0.123342,0.341147,1198.727273,1271.363636,30,1415,1469,30,1031,1150,1150,384,319,384,319,499.2163859,3113.294741,2586.304746,4090.554124,705.3558399,608.0653792,4090.554124,3811.693548,3829.755578,1402.104141,1292.746773,86.168998,0.499285964,0.499771069,3.184248284,6,1,0.46156,0.46156
8931.201181,8931.337506,0.136325,0.252579,1278.25,1395.75,19,1490,1572,19,1025,1257,1257,465,315,465,315,561.6493568,3410.966441,2310.654686,4213.521229,667.5224647,388.7768201,4213.521229,3747.614004,3767.753629,1121.81799,1154.827233,86.544919,0.60900711,0.600125546,158.6528116,6,1,0.49396,0.49396
8931.665455,8931.80215,0.136695,0.327949,1165.666667,1282.583333,32,1421,1528,32,961,1127,1127,460,401,460,401,610.2466714,3365.156004,2933.538169,4517.829862,760.8178792,680.3467574,4517.829862,3804.867042,3824.569152,1561.371319,1466.359721,87.009193,0.494329763,0.598134713,167.2318561,6,1,0.35277,0.35277
